"Trial Name","Boss Name","ESO Logs Player Link","Player Handle","Character Name","Build Slug","Role","Subclass 1","Subclass 2","Subclass 3","Signature Set 1","Signature Set 2","DPS","HPS","CPM","Primary Metric","Mundus Stone","Gear: Head","Gear: Chest","Gear: Shoulders","Gear: Hands","Gear: Waist","Gear: Legs","Gear: Feet","Gear: Necklace","Gear: Ring1","Gear: Ring2","Gear: Main_Hand","Gear: Off_Hand","Gear: Backup_Main_Hand","Gear: Backup_Off_Hand","Bar 1 Ability 1","Bar 1 Ability 2","Bar 1 Ability 3","Bar 1 Ability 4","Bar 1 Ability 5","Bar 1 Ability 6","Bar 2 Ability 1","Bar 2 Ability 2","Bar 2 Ability 3","Bar 2 Ability 4","Bar 2 Ability 5","Bar 2 Ability 6"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=8","@Ebelix","I Arcania I","ardent-herald-spear-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Spear","Herald","Perfected Sul-Xan's Torment","Deadly Strike","57936.1","4240.1","21.1","57936.1 DPS","","Slimecraw Guise (Slimecraw)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Arm Cops (Deadly Strike)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Cephaliarch's Flail","Whirling Blades","Pragmatic Fatecarver","Camouflaged Hunter","Quick Cloak","Crescent Sweep","Elemental Blockade","Flames of Oblivion","Proximity Detonation","Venomous Claw","Inspired Scholarship","The Languid Eye"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=1","@KnotXavvy","Might-Be-Argonian","ardent-herald-spear-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Spear","Herald","Perfected Sul-Xan's Torment","Deadly Strike","79931.8","4675.7","34.7","79931.8 DPS","","Slimecraw Mask (Slimecraw)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Arm Cops (Deadly Strike)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Luminous Shards","Quick Cloak","Camouflaged Hunter","Flawless Dawnbreaker","Inspired Scholarship","Flames of Oblivion","Elemental Blockade","Anti-Cavalry Caltrops","Proximity Detonation","The Languid Eye"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=4","@ABales","Daehiro","ardent-herald-spear-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Spear","Herald","Perfected Sul-Xan's Torment","Deadly Strike","38849.3","6399.6","32.2","38849.3 DPS","","Slimecraw Guise (Slimecraw)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Arm Cops of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Bracers (Deadly Strike)","","Deadly Guards (Deadly Strike)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Pragmatic Fatecarver","Quick Cloak","Blazing Spear","Cephaliarch's Flail","Camouflaged Hunter","Flawless Dawnbreaker","Elemental Blockade","Flames of Oblivion","Venomous Claw","Inspired Scholarship","Molten Whip","Standard of Might"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=7","@Amenokai","Anode Cathode","ardent-herald-spear-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Spear","Herald","Perfected Sul-Xan's Torment","Deadly Strike","109635.5","11967.3","42.7","109635.5 DPS","","Perfected Helmet of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Jack (Deadly Strike)","Slimecraw Epaulets (Slimecraw)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Boots (Deadly Strike)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Quick Cloak","Blazing Spear","Camouflaged Hunter","Pragmatic Fatecarver","Flawless Dawnbreaker","Stampede","Anti-Cavalry Caltrops","Flames of Oblivion","Molten Whip","Inspired Scholarship","The Languid Eye"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=10","@StOrMz_v","Mr Fluffington","ardent-herald-spear-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Spear","Herald","Deadly Strike","Perfected Sul-Xan's Torment","87287.2","5237.8","48.3","87287.2 DPS","","Deadly Helmet (Deadly Strike)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Slimecraw Epaulets (Slimecraw)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Banner Bearer","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Razor Caltrops","Flawless Dawnbreaker","Banner Bearer","Inspired Scholarship","Flames of Oblivion","Elemental Blockade","Blazing Spear","Elemental Rage"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=7","@Amenokai","Anode Cathode","ardent-herald-spear-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Spear","Herald","Perfected Sul-Xan's Torment","Deadly Strike","73099.9","6644.8","34.7","73099.9 DPS","","Perfected Helmet of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Jack (Deadly Strike)","Slimecraw Epaulets (Slimecraw)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Boots (Deadly Strike)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Quick Cloak","Blazing Spear","Camouflaged Hunter","Pragmatic Fatecarver","Flawless Dawnbreaker","Stampede","Anti-Cavalry Caltrops","Flames of Oblivion","Molten Whip","Inspired Scholarship","The Languid Eye"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=10","@StOrMz_v","Mr Fluffington","ardent-herald-spear-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Spear","Herald","Deadly Strike","Perfected Sul-Xan's Torment","60834.7","6628.4","34.7","60834.7 DPS","","Deadly Helmet (Deadly Strike)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Slimecraw Epaulets (Slimecraw)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Banner Bearer","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Razor Caltrops","Flawless Dawnbreaker","Banner Bearer","Inspired Scholarship","Flames of Oblivion","Elemental Blockade","Blazing Spear","Elemental Rage"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=105","@Brassmoose","Naomi Archag am Arc'gah","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Tide-Born Wildstalker","Perfected Sul-Xan's Torment","85125.0","0.0","44.4","85125.0 DPS","","Tide-Born Helmet (Tide-Born Wildstalker)","Tide-Born Jack (Tide-Born Wildstalker)","Zaan Arm Cops (Zaan)","Tide-Born Bracers (Tide-Born Wildstalker)","","Tide-Born Guards (Tide-Born Wildstalker)","Tide-Born Boots (Tide-Born Wildstalker)","","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Escalating Runeblades","Whirling Blades","Relentless Focus","Exhausting Fatecarver","Camouflaged Hunter","Incapacitating Strike","Blockade of Fire","Proximity Detonation","Flames of Oblivion","Inspired Scholarship","Pestilent Trample (Class Mastery / Heroism)","The Languid Eye"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=2","@BraxLa","Ravelia","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Tide-Born Wildstalker","Perfected Sul-Xan's Torment","194259.9","2750.8","62.7","194259.9 DPS","The Thief","Tide-Born Helmet (Tide-Born Wildstalker)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Slimecraw Epaulets (Slimecraw)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Shocking Banner (Class Mastery / Courage)","Quick Cloak","Relentless Focus","Whirling Blades","Tentacular Dread","Incapacitating Strike","Blockade of Fire","Inspired Scholarship","Flames of Oblivion","Anti-Cavalry Caltrops","Shocking Banner (Class Mastery / Courage)","Standard of Might"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=99","@awfuI","putrefi","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Tide-Born Wildstalker","Perfected Sul-Xan's Torment","104726.9","4971.0","52.3","104726.9 DPS","","Archdruid Devyric's Guise (Archdruid Devyric)","Tide-Born Jack (Tide-Born Wildstalker)","Perfected Arm Cops of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Tide-Born Bracers (Tide-Born Wildstalker)","","Tide-Born Guards (Tide-Born Wildstalker)","Tide-Born Boots (Tide-Born Wildstalker)","","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Escalating Runeblades","Quick Cloak","Tentacular Dread","Relentless Focus","Killer's Blade","Incapacitating Strike","Blockade of Fire","Inspired Scholarship","Molten Whip","Anti-Cavalry Caltrops","Flames of Oblivion","Elemental Rage"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=105","@Brassmoose","Naomi Archag am Arc'gah","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Tide-Born Wildstalker","Perfected Sul-Xan's Torment","101202.3","1657.2","37.4","101202.3 DPS","","Tide-Born Helmet (Tide-Born Wildstalker)","Tide-Born Jack (Tide-Born Wildstalker)","Zaan Arm Cops (Zaan)","Tide-Born Bracers (Tide-Born Wildstalker)","","Tide-Born Guards (Tide-Born Wildstalker)","Tide-Born Boots (Tide-Born Wildstalker)","","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Tentacular Dread","Whirling Blades","Relentless Focus","Escalating Runeblades","Camouflaged Hunter","Incapacitating Strike","Blockade of Fire","Proximity Detonation","Flames of Oblivion","Inspired Scholarship","Fiery Contingency (Class Mastery / Force)","Standard of Might"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=2","@BraxLa","Ravelia","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Tide-Born Wildstalker","Perfected Sul-Xan's Torment","176810.4","8424.7","37.4","176810.4 DPS","","Tide-Born Helmet (Tide-Born Wildstalker)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Slimecraw Epaulets (Slimecraw)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Shocking Banner (Class Mastery / Courage)","Quick Cloak","Relentless Focus","Whirling Blades","Tentacular Dread","Incapacitating Strike","Blockade of Fire","Inspired Scholarship","Flames of Oblivion","Anti-Cavalry Caltrops","Shocking Banner (Class Mastery / Courage)","Standard of Might"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=99","@awfuI","putrefi","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Tide-Born Wildstalker","Perfected Sul-Xan's Torment","76208.3","6262.0","28.0","76208.3 DPS","","Archdruid Devyric's Guise (Archdruid Devyric)","Tide-Born Jack (Tide-Born Wildstalker)","Perfected Arm Cops of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Tide-Born Bracers (Tide-Born Wildstalker)","","Tide-Born Guards (Tide-Born Wildstalker)","Tide-Born Boots (Tide-Born Wildstalker)","","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Escalating Runeblades","Quick Cloak","Tentacular Dread","Relentless Focus","Killer's Blade","Incapacitating Strike","Blockade of Fire","Inspired Scholarship","Molten Whip","Anti-Cavalry Caltrops","Flames of Oblivion","Elemental Rage"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=9","@Songstrezz","Nightingale-song","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Perfected Sul-Xan's Torment","Tide-Born Wildstalker","109375.1","7414.6","29.1","109375.1 DPS","","Perfected Helmet of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Valkyn Skoria Epaulets (Valkyn Skoria)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Inferno Staff (Crushing Wall)"," ()","Merciless Resolve","Quick Cloak","Reaper's Mark","Cephaliarch's Flail","Pragmatic Fatecarver","Soul Harvest","Molten Whip","Inspired Scholarship","Flames of Oblivion","Proximity Detonation","Elemental Blockade","The Languid Eye"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=28","@Brassmoose","Naomi Archag am Arc'gah","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Tide-Born Wildstalker","Perfected Sul-Xan's Torment","98560.0","0.0","36.3","98560.0 DPS","","Tide-Born Helmet (Tide-Born Wildstalker)","Tide-Born Jack (Tide-Born Wildstalker)","Zaan Arm Cops (Zaan)","Tide-Born Bracers (Tide-Born Wildstalker)","","Tide-Born Guards (Tide-Born Wildstalker)","Tide-Born Boots (Tide-Born Wildstalker)","","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Tentacular Dread","Whirling Blades","Relentless Focus","Escalating Runeblades","Camouflaged Hunter","Incapacitating Strike","Blockade of Fire","Proximity Detonation","Flames of Oblivion","Inspired Scholarship","Fiery Contingency (Class Mastery / Force)","Standard of Might"
"Sunspire","Trash Builds","https://www.esologs.com/reports/PpLBCgJ8zKqDhFfb#fight=38&type=summary&source=28","@Brassmoose","Naomi Archag am Arc'gah","ardent-ass-herald-perfected-sul-xans-torment-tide-born-wildstalker","dps","Ardent","Ass","Herald","Tide-Born Wildstalker","Perfected Sul-Xan's Torment","38780.7","6170.6","23.2","38780.7 DPS","","Tide-Born Helmet (Tide-Born Wildstalker)","Tide-Born Jack (Tide-Born Wildstalker)","Zaan Arm Cops (Zaan)","Tide-Born Bracers (Tide-Born Wildstalker)","","Tide-Born Guards (Tide-Born Wildstalker)","Tide-Born Boots (Tide-Born Wildstalker)","","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Tentacular Dread","Whirling Blades","Relentless Focus","Escalating Runeblades","Camouflaged Hunter","Incapacitating Strike","Blockade of Fire","Proximity Detonation","Flames of Oblivion","Inspired Scholarship","Fiery Contingency (Class Mastery / Force)","Standard of Might"
